Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
09/09/2015,1160,1182.95,1152,1170.7,1178.2135967516,210565,2048,248090546,8581,4.08,30.95,10.7
08/09/2015,1111.4,1162.45,1103.5,1146.1,1137.2194962057,50338,2631,57245355,10692,21.24,58.95,34.7
07/09/2015,1120,1122.45,1095,1111.4,1110.136236156,69886,3148,77582981,33270,47.61,27.45,-8.6
04/09/2015,1144.35,1144.35,1100.1,1112.2,1118.3001961682,663716,8487,742233733,523863,78.93,44.25,-32.15
03/09/2015,1140.7,1157.45,1098,1144.35,1141.6679952048,64231,2914,73330477,13242,20.62,59.45,3.65
02/09/2015,1187.4,1187.45,1127.1,1134.95,1149.8261407446,69516,3928,79931314,18001,25.89,60.35,-52.45
01/09/2015,1222,1222,1169.15,1176.8,1188.6650438292,79285,4300,94243308,26200,33.05,52.85,-45.2
31/08/2015,1237,1242,1213,1222.95,1225.9147898149,29926,1601,36686726,8514,28.45,29,-14.05
28/08/2015,1236.55,1255,1220.6,1232.75,1231.4969073796,63215,3758,77849077,11678,18.47,34.4,-3.8
27/08/2015,1265,1265,1216,1231.7,1227.9524667718,53268,2421,65410572,8521,16,49,-33.3
26/08/2015,1264.1,1264.1,1206,1215.3,1225.4705855413,327526,2743,401373479,292891,89.43,58.1,-48.8
25/08/2015,1240,1271.4,1227.85,1253.85,1252.620412149,29698,1828,37200321,6055,20.39,43.55,13.85
24/08/2015,1312.1,1312.1,1224,1239.85,1269.8047234221,43062,2786,54680331,7231,16.79,88.1,-72.25
21/08/2015,1335,1335,1289.2,1321.95,1309.6458767347,31201,1628,40862261,5779,18.52,45.8,-13.05
20/08/2015,1367,1373.35,1329.05,1337.55,1348.2299844451,21858,1330,29469611,4440,20.31,44.3,-29.45
19/08/2015,1354,1384,1350,1366.6,1368.8045148774,39691,1725,54329220,4972,12.53,34,12.6
18/08/2015,1367.55,1371.35,1351.5,1366.25,1364.9244307306,35001,2355,47773720,12823,36.64,19.85,-1.3
17/08/2015,1378.15,1378.15,1346.7,1351.7,1355.1360692306,37209,2560,50423258,10338,27.78,31.45,-26.45
14/08/2015,1343.6,1380,1343.6,1376.55,1366.0655523527,48221,2545,65873047,12896,26.74,36.4,32.95
13/08/2015,1307,1347.8,1305.5,1340.3,1330.3398522382,80535,3473,107138920,26561,32.98,42.3,33.3
12/08/2015,1348,1348,1295,1297.8,1308.6430648196,58470,2690,76516360,24818,42.45,53,-50.2
11/08/2015,1362,1368,1336.2,1339.2,1351.1757773264,44801,2191,60534026,8579,19.15,31.8,-22.8
10/08/2015,1387.65,1394.45,1355,1360.45,1372.0772443865,49078,2240,67338807,9335,19.02,39.45,-27.2
07/08/2015,1397.9,1441.45,1382.15,1387.65,1410.9205237604,241179,9271,340284401,38506,15.97,59.3,-10.25
06/08/2015,1387,1406,1372.3,1394.25,1392.9813063954,55634,2678,77497122,17913,32.2,33.7,7.25
05/08/2015,1362,1386.45,1350.5,1383.45,1371.9809655844,53377,2323,73232228,9959,18.66,35.95,21.45
04/08/2015,1338,1368,1337,1362.85,1353.5638026455,50954,1967,68969490,12348,24.23,31,24.85
03/08/2015,1355,1355,1331.05,1333.8,1340.748051184,47593,1827,63810222,12026,25.27,23.95,-21.2
31/07/2015,1320.1,1378,1320.1,1361.6,1360.6442353721,108628,2710,147804062,65249,60.07,57.9,41.5
30/07/2015,1315.55,1341.75,1310.65,1316.75,1327.8138060929,33449,1702,44414044,6064,18.13,31.1,1.2
29/07/2015,1311,1325.6,1300.6,1315.3,1314.9452882292,17382,1223,22856379,3143,18.08,25,4.3
28/07/2015,1318.7,1339,1308,1315.35,1323.2682190105,26154,1769,34608757,5103,19.51,31,-3.35
27/07/2015,1329,1339,1314,1318.65,1323.1882745127,41397,2736,54776025,10657,25.74,25,-10.35
24/07/2015,1360,1360.05,1324.2,1328.4,1337.8523365722,30258,1397,40480736,3510,11.6,35.85,-31.6
23/07/2015,1348,1367,1347,1358.35,1357.6171031984,61813,3732,83918386,17541,28.38,20,10.35
22/07/2015,1300,1348,1295.8,1341.55,1330.5966170344,60243,3165,80159132,22935,38.07,52.2,41.55
21/07/2015,1314.1,1323.05,1290,1297.6,1304.1055665712,27234,1556,35516011,8185,30.05,33.05,-16.5
20/07/2015,1305,1315,1293.5,1313.05,1306.9457454624,55811,1904,72941949,29296,52.49,21.5,8.05
17/07/2015,1284.1,1301,1272.5,1298.3,1291.6262634026,52042,1450,67218814,24569,47.21,28.5,14.2
16/07/2015,1287.5,1288.95,1268,1276.05,1276.5258665576,53776,2047,68646455,19878,36.96,20.95,-11.45
15/07/2015,1274,1293.5,1270,1287.8,1285.5455784631,41083,1789,52814069,10309,25.09,23.5,13.8
14/07/2015,1277,1277,1252,1268.85,1264.3066070826,38489,1527,48661897,7592,19.73,25,-8.15
13/07/2015,1263,1271.75,1252.2,1269.4,1264.9604938272,51435,1892,65063243,11316,22,19.55,6.4
10/07/2015,1265.5,1288,1246,1248.85,1253.6189440635,147149,2317,184468774,97554,66.3,42,-16.65
09/07/2015,1289.5,1289.5,1261.25,1265.85,1275.7579760211,29526,1381,37668030,5601,18.97,28.25,-23.65
08/07/2015,1307,1312.05,1276.6,1280.3,1292.412842717,34759,1705,44922978,9834,28.29,35.45,-26.7
07/07/2015,1321.1,1333,1309,1315.55,1324.5059435708,43240,1918,57271637,6107,14.12,24,-5.55
06/07/2015,1311,1325,1300,1320.7,1315.3938968273,41290,1535,54312614,10242,24.81,25,9.7
03/07/2015,1313.45,1329.5,1307.9,1312.35,1317.172684982,56965,2017,75032742,13715,24.08,21.6,-1.1
02/07/2015,1291.25,1324.25,1291.25,1312.55,1313.2088983362,54572,3551,71664436,18273,33.48,33,21.3
01/07/2015,1284,1302.45,1274.65,1290.25,1288.5077509594,39608,2192,51035215,6304,15.92,27.8,6.25
